0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
A0,A21,A20,A27,A7,A18,A8,A12,A22,A24,A6,A17,A23,A14,A29,A16,A13,A3,A15,A19,A26,A10,A11,A28,A1,A5,A2,A4,A25,A9
A0,A9,A26,A21,A20,A27,A18,A8,A11,A10,A6,A24,A28,A1,A29,A16,A14,A23,A3,A15,A19,A22,A12,A7,A17,A13,A5,A2,A4,A25
A0,A9,A24,A8,A18,A7,A12,A22,A6,A11,A10,A26,A28,A1,A19,A15,A3,A23,A29,A16,A13,A14,A20,A21,A27,A17,A5,A2,A4,A25
A0,A9,A4,A2,A21,A18,A7,A27,A20,A29,A16,A14,A13,A5,A24,A6,A28,A26,A25,A15,A19,A3,A23,A1,A17,A8,A12,A22,A11,A10
A0,A16,A29,A20,A27,A7,A12,A22,A21,A14,A13,A5,A2,A4,A15,A19,A1,A28,A24,A6,A11,A10,A26,A9,A25,A3,A23,A17,A18,A8
A0,A6,A12,A22,A8,A19,A15,A3,A23,A16,A29,A17,A1,A24,A28,A26,A10,A11,A18,A7,A27,A21,A20,A14,A13,A5,A2,A4,A25,A9
A0,A9,A25,A15,A1,A23,A4,A2,A5,A13,A16,A29,A14,A3,A19,A26,A28,A6,A24,A22,A12,A8,A18,A7,A27,A20,A21,A17,A11,A10
A0,A28,A8,A18,A4,A2,A5,A13,A14,A16,A29,A23,A3,A19,A26,A10,A11,A6,A24,A22,A12,A7,A27,A20,A21,A17,A1,A15,A25,A9
A0,A4,A2,A5,A13,A14,A16,A29,A10,A11,A6,A12,A7,A18,A8,A1,A19,A3,A23,A17,A21,A20,A27,A22,A24,A28,A26,A15,A25,A9
A0,A25,A4,A2,A3,A15,A19,A26,A28,A10,A11,A6,A24,A1,A23,A14,A16,A29,A20,A21,A27,A18,A8,A22,A12,A7,A17,A13,A5,A9
A0,A25,A4,A2,A5,A15,A10,A11,A6,A24,A22,A12,A8,A18,A7,A27,A20,A21,A17,A23,A1,A28,A26,A19,A3,A14,A29,A16,A13,A9
A0,A25,A15,A1,A23,A4,A3,A19,A26,A28,A8,A17,A14,A2,A5,A13,A16,A29,A20,A21,A27,A7,A18,A12,A22,A24,A6,A11,A10,A9
A0,A9,A25,A15,A4,A2,A5,A13,A14,A16,A29,A23,A3,A19,A26,A28,A10,A11,A6,A24,A22,A12,A8,A18,A7,A27,A20,A21,A17,A1
A0,A9,A24,A6,A11,A10,A25,A26,A28,A1,A23,A14,A16,A29,A20,A21,A27,A7,A18,A3,A15,A19,A22,A12,A8,A17,A13,A5,A2,A4
A0,A10,A11,A26,A19,A1,A28,A6,A24,A22,A12,A8,A18,A7,A27,A21,A13,A5,A2,A4,A3,A23,A17,A20,A29,A16,A14,A15,A25,A9
A0,A9,A17,A21,A18,A8,A24,A6,A28,A1,A23,A13,A5,A2,A4,A19,A26,A10,A11,A22,A12,A7,A27,A20,A29,A16,A14,A3,A15,A25
A0,A9,A10,A6,A12,A7,A18,A8,A28,A11,A26,A25,A4,A2,A5,A13,A21,A20,A29,A16,A14,A3,A15,A19,A1,A23,A17,A27,A22,A24
A0,A25,A4,A2,A5,A13,A14,A16,A29,A20,A17,A1,A28,A24,A6,A11,A10,A26,A19,A15,A3,A23,A22,A12,A7,A27,A21,A18,A8,A9
A0,A11,A6,A26,A3,A4,A14,A29,A16,A13,A5,A2,A28,A24,A22,A12,A8,A18,A7,A27,A20,A21,A17,A23,A1,A19,A15,A25,A9,A10
A0,A10,A6,A24,A12,A22,A1,A23,A16,A29,A20,A21,A27,A7,A18,A8,A17,A14,A13,A5,A2,A4,A3,A19,A15,A25,A26,A28,A11,A9
A0,A14,A16,A29,A18,A22,A12,A7,A27,A20,A21,A8,A24,A6,A28,A1,A17,A23,A15,A19,A10,A11,A26,A3,A13,A5,A2,A4,A25,A9
A0,A9,A25,A26,A28,A19,A15,A3,A16,A29,A20,A21,A17,A6,A24,A8,A27,A7,A18,A12,A22,A4,A2,A5,A13,A14,A23,A1,A11,A10
A0,A9,A25,A4,A2,A5,A13,A14,A23,A1,A8,A18,A7,A27,A20,A21,A24,A6,A28,A26,A19,A15,A3,A16,A29,A17,A22,A12,A11,A10
A0,A9,A25,A15,A19,A3,A23,A17,A7,A27,A21,A20,A29,A16,A13,A14,A1,A26,A10,A11,A6,A8,A18,A12,A22,A24,A28,A5,A2,A4
A0,A9,A25,A4,A2,A5,A13,A16,A29,A27,A7,A18,A8,A12,A22,A24,A6,A28,A21,A20,A14,A3,A15,A19,A23,A17,A1,A26,A11,A10
A0,A9,A10,A11,A6,A24,A28,A26,A5,A13,A16,A29,A23,A3,A15,A25,A19,A1,A17,A18,A7,A12,A22,A8,A27,A21,A20,A14,A2,A4
A0,A25,A4,A2,A5,A13,A14,A3,A28,A26,A19,A15,A1,A27,A7,A12,A22,A6,A24,A8,A18,A17,A23,A21,A20,A29,A16,A11,A10,A9
A0,A25,A4,A3,A23,A1,A17,A27,A21,A20,A29,A16,A13,A5,A2,A14,A8,A18,A7,A12,A22,A19,A15,A26,A28,A24,A6,A11,A10,A9
A0,A9,A25,A15,A19,A3,A23,A16,A29,A27,A7,A18,A28,A26,A4,A2,A5,A13,A14,A20,A21,A17,A1,A8,A12,A22,A24,A6,A11,A10
A0,A10,A11,A6,A24,A28,A2,A5,A13,A23,A1,A17,A8,A22,A12,A18,A7,A27,A20,A21,A26,A9,A25,A15,A19,A3,A14,A29,A16,A4
A0,A25,A4,A2,A5,A17,A18,A8,A22,A1,A26,A28,A6,A11,A10,A9,A19,A15,A3,A23,A21,A20,A29,A16,A13,A14,A27,A7,A12,A24
A0,A26,A28,A6,A24,A22,A12,A7,A18,A8,A1,A23,A17,A27,A21,A20,A29,A16,A14,A3,A19,A15,A13,A5,A2,A4,A25,A11,A10,A9
A0,A9,A10,A11,A25,A4,A2,A5,A13,A14,A16,A29,A20,A21,A17,A1,A23,A3,A15,A19,A26,A28,A27,A7,A18,A8,A12,A22,A24,A6
A0,A24,A8,A18,A1,A3,A4,A2,A5,A13,A16,A29,A14,A23,A28,A26,A9,A25,A15,A19,A17,A21,A20,A27,A7,A12,A22,A6,A11,A10
A0,A10,A11,A6,A26,A19,A15,A3,A4,A2,A5,A13,A21,A27,A7,A18,A8,A12,A22,A24,A28,A1,A17,A20,A29,A16,A14,A23,A25,A9
A0,A9,A17,A21,A20,A27,A1,A19,A15,A4,A2,A5,A13,A14,A16,A29,A18,A7,A12,A28,A26,A25,A3,A23,A8,A22,A24,A6,A11,A10
A0,A9,A25,A4,A2,A14,A21,A27,A7,A12,A22,A18,A8,A28,A1,A23,A19,A15,A3,A5,A13,A16,A29,A20,A17,A24,A6,A26,A11,A10
A0,A9,A14,A16,A29,A20,A21,A27,A7,A18,A28,A6,A24,A22,A12,A8,A17,A1,A23,A3,A26,A11,A10,A19,A15,A4,A2,A5,A13,A25
A0,A10,A11,A28,A6,A24,A22,A12,A8,A17,A23,A3,A1,A26,A19,A4,A2,A5,A13,A21,A18,A7,A27,A20,A29,A16,A14,A15,A25,A9
A0,A3,A23,A14,A16,A29,A20,A21,A17,A1,A8,A18,A7,A27,A13,A5,A2,A4,A22,A12,A24,A6,A28,A26,A19,A15,A25,A11,A10,A9
A0,A9,A23,A17,A18,A7,A12,A22,A6,A11,A10,A26,A3,A14,A16,A29,A20,A21,A27,A8,A24,A28,A1,A19,A15,A4,A2,A5,A13,A25
A0,A10,A11,A6,A24,A22,A12,A8,A18,A7,A27,A23,A14,A13,A16,A29,A20,A21,A17,A1,A28,A26,A19,A15,A3,A5,A2,A4,A25,A9
A0,A9,A23,A17,A18,A8,A1,A28,A26,A19,A15,A4,A2,A5,A13,A10,A11,A6,A24,A22,A12,A7,A27,A21,A20,A29,A16,A14,A3,A25
A0,A29,A16,A14,A3,A19,A15,A25,A26,A28,A24,A6,A11,A10,A1,A23,A17,A27,A7,A18,A12,A22,A8,A4,A2,A5,A13,A20,A21,A9
A0,A9,A16,A29,A20,A21,A27,A18,A8,A1,A15,A25,A4,A2,A5,A13,A14,A23,A28,A24,A22,A12,A7,A17,A3,A19,A26,A6,A11,A10
A0,A9,A25,A26,A19,A15,A3,A1,A23,A14,A4,A2,A5,A13,A16,A29,A20,A21,A27,A17,A28,A24,A8,A18,A7,A12,A22,A6,A11,A10
A0,A14,A16,A29,A23,A22,A8,A18,A7,A12,A24,A3,A4,A2,A5,A13,A20,A21,A27,A17,A1,A15,A19,A26,A28,A6,A11,A10,A25,A9
A0,A4,A2,A5,A13,A20,A21,A27,A7,A18,A28,A6,A24,A22,A12,A8,A17,A19,A15,A25,A9,A10,A11,A26,A1,A23,A29,A16,A14,A3
A0,A25,A15,A19,A3,A4,A2,A5,A13,A21,A20,A29,A16,A14,A23,A17,A27,A7,A18,A28,A10,A11,A6,A24,A22,A12,A8,A1,A26,A9
A0,A9,A10,A11,A8,A27,A7,A18,A12,A22,A24,A6,A23,A14,A29,A16,A13,A5,A2,A20,A21,A17,A1,A28,A26,A19,A15,A3,A4,A25
A0,A25,A4,A2,A5,A3,A17,A21,A20,A29,A16,A13,A14,A23,A1,A28,A24,A8,A22,A12,A6,A11,A10,A26,A18,A7,A27,A19,A15,A9
A0,A4,A2,A23,A17,A1,A26,A11,A10,A9,A19,A15,A3,A28,A6,A24,A22,A12,A8,A18,A7,A27,A21,A20,A29,A16,A14,A13,A5,A25
A0,A9,A1,A17,A21,A20,A27,A7,A18,A12,A22,A6,A11,A10,A3,A13,A5,A2,A4,A15,A19,A26,A28,A24,A8,A23,A29,A16,A14,A25
A0,A6,A24,A22,A12,A8,A18,A7,A27,A20,A21,A17,A1,A19,A15,A3,A23,A14,A29,A16,A13,A5,A2,A4,A25,A10,A11,A28,A26,A9
A0,A25,A4,A13,A14,A16,A29,A20,A21,A27,A7,A18,A8,A28,A11,A6,A24,A12,A22,A1,A17,A23,A5,A2,A3,A15,A19,A26,A10,A9
A0,A6,A8,A18,A1,A19,A25,A15,A3,A23,A17,A21,A20,A29,A16,A13,A5,A2,A4,A14,A27,A7,A12,A22,A24,A28,A26,A11,A10,A9
A0,A9,A28,A24,A8,A18,A17,A23,A1,A26,A10,A11,A6,A22,A12,A7,A27,A21,A20,A29,A16,A14,A13,A5,A2,A4,A3,A19,A15,A25
A0,A25,A4,A13,A16,A29,A20,A17,A23,A3,A15,A19,A26,A10,A11,A6,A24,A28,A1,A2,A5,A14,A21,A27,A8,A22,A12,A7,A18,A9
A0,A27,A7,A18,A8,A28,A26,A9,A10,A11,A6,A24,A12,A22,A1,A3,A4,A2,A5,A13,A14,A16,A29,A20,A21,A17,A23,A19,A15,A25
A0,A10,A6,A24,A1,A29,A16,A14,A23,A3,A15,A19,A26,A11,A28,A17,A21,A20,A27,A7,A12,A22,A8,A18,A13,A5,A2,A4,A25,A9
A0,A9,A25,A15,A19,A13,A5,A2,A4,A3,A23,A17,A1,A24,A28,A26,A10,A11,A6,A12,A22,A8,A18,A7,A27,A21,A20,A29,A16,A14
A0,A25,A15,A26,A28,A10,A11,A6,A24,A1,A23,A4,A2,A5,A13,A16,A29,A20,A14,A3,A19,A22,A12,A8,A18,A7,A27,A21,A17,A9
A0,A9,A25,A10,A11,A6,A24,A12,A22,A28,A26,A19,A3,A17,A21,A20,A14,A23,A1,A8,A18,A7,A27,A29,A16,A13,A5,A2,A4,A15
A0,A9,A10,A26,A25,A19,A22,A12,A8,A18,A7,A27,A21,A17,A1,A23,A3,A15,A4,A2,A5,A13,A14,A16,A29,A20,A28,A24,A6,A11
A0,A9,A25,A15,A19,A1,A22,A12,A18,A8,A14,A4,A2,A5,A13,A16,A29,A20,A21,A27,A7,A17,A23,A3,A26,A10,A11,A6,A24,A28
A0,A9,A26,A1,A17,A21,A20,A27,A11,A10,A6,A22,A12,A7,A29,A16,A14,A23,A28,A24,A8,A18,A13,A5,A2,A4,A3,A19,A15,A25
A0,A25,A3,A14,A16,A29,A20,A21,A27,A7,A18,A12,A22,A8,A17,A13,A5,A2,A4,A15,A19,A26,A10,A11,A6,A24,A28,A1,A23,A9
A0,A9,A19,A26,A28,A10,A11,A6,A24,A22,A12,A8,A21,A20,A29,A16,A23,A1,A15,A3,A2,A5,A17,A18,A7,A27,A14,A13,A4,A25
A0,A9,A25,A11,A26,A19,A15,A3,A14,A16,A29,A20,A27,A7,A18,A12,A22,A24,A28,A1,A4,A2,A5,A13,A23,A17,A21,A8,A6,A10
A0,A9,A25,A15,A19,A1,A17,A21,A20,A27,A7,A18,A24,A6,A28,A29,A16,A13,A5,A2,A4,A22,A12,A8,A23,A14,A3,A26,A11,A10
A0,A9,A25,A10,A11,A26,A28,A6,A24,A12,A7,A27,A21,A20,A29,A23,A17,A1,A15,A19,A22,A8,A18,A3,A4,A2,A5,A13,A16,A14
A0,A10,A11,A6,A12,A7,A18,A26,A19,A15,A3,A14,A23,A27,A8,A22,A24,A28,A1,A17,A21,A20,A29,A16,A13,A5,A2,A4,A25,A9
A0,A9,A25,A4,A2,A5,A13,A23,A10,A11,A6,A24,A22,A12,A7,A18,A8,A28,A26,A19,A15,A3,A14,A16,A29,A20,A21,A27,A17,A1
A0,A9,A25,A15,A4,A2,A5,A13,A14,A3,A19,A8,A18,A7,A12,A22,A28,A26,A1,A17,A23,A16,A29,A20,A21,A27,A24,A6,A11,A10
A0,A9,A10,A11,A26,A28,A24,A22,A8,A18,A1,A19,A15,A25,A4,A2,A5,A13,A16,A29,A14,A3,A23,A17,A21,A20,A27,A7,A12,A6
A0,A25,A4,A2,A5,A3,A15,A19,A26,A1,A17,A21,A20,A29,A16,A13,A14,A23,A27,A7,A18,A8,A12,A22,A24,A6,A28,A11,A10,A9
A0,A9,A25,A1,A8,A12,A22,A24,A6,A28,A26,A19,A15,A3,A4,A23,A17,A21,A20,A29,A16,A13,A5,A2,A14,A27,A7,A18,A11,A10
A0,A9,A22,A12,A7,A27,A20,A21,A18,A8,A24,A6,A17,A29,A16,A14,A13,A5,A2,A4,A19,A26,A10,A11,A28,A1,A23,A3,A15,A25
A0,A8,A18,A7,A12,A22,A24,A6,A28,A26,A11,A10,A25,A15,A19,A3,A23,A14,A16,A29,A20,A21,A27,A17,A1,A13,A5,A2,A4,A9
A0,A25,A4,A2,A5,A13,A1,A24,A22,A12,A7,A27,A20,A21,A18,A8,A17,A23,A29,A16,A14,A3,A10,A11,A6,A28,A26,A19,A15,A9
A0,A28,A1,A17,A18,A7,A12,A22,A6,A24,A8,A27,A21,A20,A29,A16,A14,A13,A5,A2,A4,A23,A3,A19,A15,A25,A26,A11,A10,A9
A0,A9,A10,A11,A6,A24,A8,A17,A14,A16,A29,A20,A21,A23,A3,A4,A2,A5,A13,A19,A26,A28,A22,A12,A18,A7,A27,A1,A15,A25
A0,A6,A24,A8,A18,A17,A23,A3,A14,A29,A16,A13,A5,A2,A4,A25,A9,A15,A19,A26,A10,A11,A28,A1,A21,A20,A27,A7,A12,A22
A0,A9,A25,A26,A19,A15,A3,A23,A29,A16,A13,A4,A1,A28,A24,A21,A20,A14,A5,A2,A17,A27,A7,A18,A8,A22,A12,A6,A11,A10
A0,A4,A2,A5,A13,A24,A12,A22,A17,A14,A16,A29,A20,A21,A27,A7,A18,A8,A1,A23,A3,A15,A19,A26,A28,A6,A11,A10,A25,A9
A0,A9,A25,A15,A3,A19,A26,A28,A6,A24,A1,A23,A14,A29,A16,A13,A5,A2,A4,A18,A8,A22,A12,A7,A27,A20,A21,A17,A11,A10
A0,A9,A10,A11,A25,A15,A19,A23,A17,A27,A21,A20,A29,A16,A14,A13,A5,A2,A4,A3,A1,A8,A18,A7,A12,A22,A24,A6,A28,A26
A0,A3,A16,A29,A20,A21,A17,A19,A15,A25,A9,A11,A24,A8,A18,A7,A27,A14,A13,A5,A2,A4,A23,A1,A26,A28,A22,A12,A6,A10
A0,A9,A25,A15,A19,A1,A23,A14,A16,A29,A20,A21,A27,A7,A17,A13,A5,A2,A4,A3,A26,A28,A24,A22,A12,A18,A8,A6,A11,A10
A0,A26,A28,A1,A8,A18,A7,A27,A21,A20,A13,A5,A2,A4,A15,A19,A3,A23,A14,A16,A29,A17,A22,A12,A24,A6,A11,A10,A25,A9
A0,A9,A26,A28,A6,A24,A22,A12,A7,A18,A8,A13,A5,A2,A4,A15,A25,A10,A11,A1,A17,A27,A20,A21,A23,A19,A3,A14,A16,A29
A0,A6,A24,A27,A20,A29,A16,A13,A5,A2,A4,A14,A21,A17,A11,A10,A9,A25,A26,A28,A1,A19,A15,A3,A23,A8,A18,A7,A12,A22
A0,A25,A14,A29,A16,A13,A5,A2,A4,A15,A19,A26,A11,A28,A3,A23,A21,A20,A27,A17,A1,A22,A8,A18,A7,A12,A24,A6,A10,A9
A0,A9,A25,A26,A28,A24,A8,A20,A29,A16,A3,A15,A19,A1,A17,A23,A14,A13,A5,A2,A4,A21,A27,A7,A18,A12,A22,A6,A11,A10
A0,A15,A4,A2,A5,A13,A16,A14,A3,A19,A28,A1,A17,A23,A29,A20,A21,A27,A7,A18,A8,A12,A22,A24,A6,A11,A10,A26,A25,A9
A0,A10,A11,A21,A20,A29,A16,A14,A3,A15,A19,A9,A25,A4,A2,A5,A13,A23,A26,A6,A24,A28,A1,A17,A27,A7,A18,A8,A12,A22
A0,A6,A24,A12,A22,A17,A23,A13,A5,A2,A4,A3,A15,A19,A26,A10,A11,A28,A1,A8,A18,A7,A27,A21,A20,A29,A16,A14,A25,A9
A0,A25,A15,A1,A22,A12,A7,A17,A23,A4,A2,A5,A13,A20,A21,A27,A18,A8,A24,A6,A28,A26,A19,A3,A14,A16,A29,A11,A10,A9
A0,A27,A21,A20,A29,A16,A14,A3,A19,A15,A25,A9,A10,A11,A6,A12,A7,A18,A8,A22,A24,A28,A26,A1,A17,A23,A13,A5,A2,A4
A0,A25,A4,A2,A5,A13,A14,A17,A21,A20,A27,A8,A24,A6,A22,A12,A7,A18,A1,A28,A11,A10,A26,A19,A3,A16,A29,A23,A15,A9
A0,A9,A25,A23,A17,A1,A28,A6,A24,A22,A12,A8,A18,A7,A27,A21,A20,A29,A16,A14,A13,A5,A2,A4,A3,A15,A19,A26,A11,A10
A0,A15,A19,A18,A7,A27,A21,A20,A29,A16,A17,A8,A12,A22,A1,A3,A4,A2,A5,A13,A14,A23,A24,A6,A28,A26,A11,A10,A25,A9
A0,A27,A21,A20,A5,A2,A4,A3,A15,A19,A8,A18,A14,A13,A25,A9,A10,A11,A6,A12,A7,A22,A24,A28,A23,A16,A29,A17,A1,A26
A0,A9,A25,A26,A1,A23,A14,A16,A29,A17,A22,A12,A18,A7,A27,A8,A24,A6,A11,A10,A28,A21,A20,A13,A5,A2,A4,A3,A15,A19
A0,A9,A10,A11,A6,A24,A22,A12,A8,A28,A26,A3,A16,A29,A20,A21,A17,A1,A23,A14,A13,A5,A2,A4,A15,A19,A27,A7,A18,A25
A0,A6,A22,A12,A18,A8,A17,A3,A15,A19,A26,A28,A24,A1,A23,A16,A29,A20,A27,A7,A21,A14,A13,A5,A2,A4,A25,A11,A10,A9
A0,A10,A11,A6,A24,A1,A17,A23,A14,A16,A29,A20,A21,A27,A7,A12,A22,A3,A19,A15,A25,A26,A28,A8,A18,A13,A5,A2,A4,A9
A0,A25,A15,A19,A3,A4,A2,A5,A21,A7,A27,A20,A29,A16,A13,A14,A23,A17,A8,A18,A12,A22,A24,A1,A26,A28,A6,A11,A10,A9
A0,A10,A11,A28,A6,A24,A22,A12,A8,A1,A26,A19,A15,A3,A23,A18,A7,A27,A17,A21,A20,A29,A16,A14,A13,A5,A2,A4,A25,A9
A0,A9,A25,A4,A2,A5,A13,A14,A16,A29,A26,A10,A11,A6,A24,A21,A20,A12,A22,A28,A1,A17,A27,A7,A18,A8,A23,A3,A15,A19
A0,A9,A15,A19,A1,A24,A28,A26,A10,A11,A6,A12,A22,A8,A18,A7,A27,A17,A23,A3,A4,A2,A5,A13,A14,A21,A20,A29,A16,A25
A0,A9,A25,A15,A4,A14,A21,A20,A29,A16,A13,A5,A2,A27,A7,A18,A8,A12,A22,A24,A6,A28,A26,A19,A3,A23,A17,A1,A11,A10
A0,A10,A11,A6,A24,A12,A22,A28,A26,A4,A2,A5,A13,A14,A21,A8,A18,A7,A27,A20,A29,A16,A23,A17,A1,A3,A19,A15,A25,A9
A0,A9,A24,A8,A22,A12,A6,A11,A10,A26,A28,A1,A17,A21,A18,A7,A27,A20,A29,A13,A5,A2,A4,A15,A3,A14,A16,A23,A19,A25
A0,A9,A25,A10,A11,A6,A24,A14,A13,A16,A29,A20,A27,A7,A12,A22,A8,A18,A21,A17,A23,A1,A28,A26,A19,A15,A3,A5,A2,A4
A0,A26,A1,A17,A8,A24,A28,A13,A5,A2,A4,A15,A25,A9,A10,A11,A19,A3,A23,A14,A16,A29,A20,A21,A27,A7,A18,A12,A22,A6
A0,A3,A14,A16,A29,A20,A8,A18,A7,A27,A21,A17,A23,A1,A15,A19,A26,A28,A10,A11,A6,A24,A12,A22,A13,A5,A2,A4,A25,A9
A0,A10,A9,A25,A4,A2,A5,A13,A16,A29,A20,A14,A3,A26,A28,A24,A22,A12,A7,A18,A17,A1,A19,A15,A23,A21,A27,A8,A6,A11
A0,A28,A8,A18,A7,A27,A21,A20,A29,A16,A23,A1,A15,A19,A26,A10,A11,A6,A24,A12,A22,A17,A14,A13,A5,A2,A4,A3,A25,A9
A0,A9,A25,A4,A2,A5,A13,A14,A16,A29,A20,A21,A27,A7,A18,A28,A26,A1,A19,A15,A3,A23,A17,A8,A12,A22,A24,A6,A11,A10
A0,A2,A5,A13,A18,A7,A12,A22,A19,A15,A26,A28,A10,A11,A6,A24,A8,A27,A20,A29,A16,A14,A21,A17,A1,A23,A3,A4,A25,A9
A0,A22,A12,A7,A27,A21,A20,A14,A3,A23,A17,A18,A8,A1,A15,A19,A26,A28,A6,A24,A29,A16,A13,A5,A2,A4,A25,A11,A10,A9
A0,A9,A25,A15,A19,A17,A20,A29,A16,A13,A14,A21,A27,A7,A18,A8,A24,A28,A26,A3,A4,A2,A5,A23,A1,A22,A12,A6,A11,A10
A0,A10,A11,A26,A25,A15,A19,A1,A21,A20,A27,A7,A18,A3,A4,A2,A5,A13,A14,A16,A29,A23,A17,A8,A12,A22,A24,A6,A28,A9
A0,A9,A25,A4,A2,A5,A13,A14,A3,A15,A19,A26,A28,A8,A18,A7,A12,A22,A6,A11,A24,A27,A21,A20,A29,A16,A23,A17,A1,A10
A0,A17,A21,A20,A27,A7,A12,A22,A18,A8,A24,A6,A23,A2,A5,A13,A16,A29,A14,A4,A25,A9,A10,A11,A26,A19,A15,A3,A1,A28
A0,A9,A10,A11,A6,A12,A7,A18,A8,A19,A25,A15,A3,A23,A14,A16,A29,A20,A27,A22,A24,A28,A26,A1,A17,A21,A13,A5,A2,A4
A0,A8,A17,A1,A15,A19,A26,A28,A10,A11,A6,A24,A22,A12,A18,A7,A27,A21,A20,A29,A16,A14,A23,A3,A13,A5,A2,A4,A25,A9
A0,A25,A15,A19,A26,A11,A10,A4,A2,A5,A13,A14,A3,A1,A17,A23,A16,A29,A20,A7,A12,A22,A24,A8,A18,A27,A21,A28,A6,A9
A0,A9,A25,A15,A3,A13,A16,A29,A14,A23,A17,A22,A12,A24,A6,A11,A10,A28,A26,A19,A1,A8,A18,A7,A27,A21,A20,A5,A2,A4
A0,A25,A15,A14,A29,A16,A13,A5,A2,A4,A3,A23,A18,A7,A12,A22,A24,A6,A28,A26,A19,A1,A17,A21,A20,A27,A8,A11,A10,A9
A0,A9,A25,A15,A1,A17,A7,A27,A21,A20,A29,A16,A14,A23,A28,A26,A19,A3,A13,A5,A2,A4,A10,A11,A24,A8,A18,A12,A22,A6
A0,A4,A2,A5,A13,A20,A21,A8,A24,A6,A28,A11,A10,A9,A25,A15,A19,A3,A14,A16,A29,A23,A1,A17,A27,A7,A18,A12,A22,A26
A0,A9,A25,A15,A19,A3,A23,A14,A16,A29,A20,A7,A18,A8,A13,A5,A2,A4,A26,A11,A6,A24,A12,A22,A28,A1,A17,A21,A27,A10
A0,A12,A18,A7,A27,A20,A29,A16,A14,A19,A15,A25,A26,A28,A10,A11,A6,A24,A22,A8,A13,A5,A2,A4,A3,A23,A21,A17,A1,A9
A0,A9,A6,A24,A22,A12,A8,A28,A26,A19,A1,A18,A7,A27,A20,A29,A16,A23,A3,A15,A10,A11,A17,A21,A14,A13,A5,A2,A4,A25
A0,A9,A8,A18,A7,A27,A17,A19,A15,A25,A26,A24,A22,A12,A21,A20,A14,A4,A2,A5,A13,A16,A29,A23,A3,A1,A28,A6,A11,A10
A0,A10,A11,A6,A24,A28,A17,A8,A22,A12,A18,A7,A27,A21,A20,A5,A2,A4,A25,A15,A19,A3,A13,A16,A29,A14,A23,A1,A26,A9
A0,A25,A15,A19,A28,A24,A8,A18,A27,A21,A17,A23,A1,A11,A10,A26,A3,A4,A2,A5,A13,A14,A16,A29,A20,A7,A12,A22,A6,A9
A0,A9,A25,A10,A11,A26,A19,A15,A3,A8,A18,A7,A12,A22,A24,A6,A28,A1,A23,A17,A27,A21,A20,A29,A16,A14,A13,A5,A2,A4
A0,A9,A25,A28,A24,A6,A11,A10,A26,A1,A17,A23,A19,A15,A4,A2,A5,A13,A8,A22,A12,A18,A7,A27,A21,A20,A29,A16,A14,A3
A0,A21,A20,A29,A16,A14,A3,A26,A11,A28,A1,A23,A13,A5,A2,A4,A25,A15,A19,A17,A27,A7,A18,A8,A12,A22,A24,A6,A10,A9
A0,A9,A26,A10,A11,A6,A12,A22,A8,A23,A13,A5,A2,A4,A3,A1,A18,A7,A27,A14,A16,A29,A20,A21,A17,A24,A28,A19,A15,A25
A0,A9,A25,A4,A2,A5,A13,A14,A16,A29,A20,A21,A27,A7,A18,A8,A12,A22,A24,A26,A19,A15,A3,A23,A17,A1,A28,A6,A11,A10
A0,A9,A25,A4,A2,A14,A20,A29,A16,A13,A5,A3,A23,A1,A17,A21,A27,A7,A18,A8,A28,A19,A15,A26,A24,A22,A12,A6,A11,A10
A0,A6,A12,A7,A27,A21,A5,A2,A4,A3,A19,A15,A25,A26,A28,A24,A22,A8,A18,A17,A23,A14,A13,A16,A29,A20,A1,A11,A10,A9
A0,A10,A22,A12,A18,A8,A24,A6,A11,A28,A21,A20,A23,A14,A29,A16,A13,A5,A2,A4,A3,A15,A25,A9,A26,A19,A1,A17,A27,A7
A0,A24,A22,A18,A8,A28,A19,A15,A3,A17,A20,A29,A16,A14,A23,A1,A26,A10,A11,A6,A12,A7,A27,A21,A13,A5,A2,A4,A25,A9
A0,A28,A1,A23,A17,A8,A18,A12,A7,A27,A21,A20,A29,A16,A14,A13,A5,A2,A4,A22,A24,A6,A11,A10,A26,A19,A3,A15,A25,A9
A0,A10,A8,A12,A22,A24,A6,A11,A26,A19,A15,A4,A2,A14,A20,A21,A27,A7,A18,A17,A23,A29,A16,A13,A5,A3,A1,A28,A25,A9
A0,A23,A16,A29,A27,A7,A18,A8,A12,A22,A26,A19,A15,A3,A4,A2,A5,A13,A14,A20,A21,A17,A1,A28,A24,A6,A11,A10,A25,A9
A0,A3,A14,A29,A16,A13,A5,A2,A4,A23,A1,A28,A26,A10,A11,A6,A24,A22,A12,A8,A18,A7,A27,A20,A21,A17,A19,A15,A25,A9
A0,A25,A4,A2,A5,A13,A14,A16,A29,A20,A21,A27,A7,A18,A8,A12,A22,A11,A10,A26,A19,A15,A3,A1,A28,A6,A24,A17,A23,A9
A0,A22,A12,A8,A18,A7,A27,A20,A29,A16,A14,A13,A5,A2,A4,A24,A6,A11,A10,A9,A25,A15,A19,A3,A23,A21,A17,A1,A28,A26
